ID_INDIVIDU,CODE_MAGASIN,PAYS,ETAT,TAILLE,TAILLE_SG,TAILLE_BONNET
198614,63,FR,N,42,85,e
198621,693,FR,M,42,95,D
198629,181,FR,M,42,95,d
198643,130,FR,C,,,
198657,591,FR,M,,85,C
198659,920,FR,M,42,90,d
198665,591,FR,M,36,90,B
198669,661,FR,N,3,90,c
198681,630,FR,M,1,85,A
198682,630,FR,M,38,85,B
198684,630,FR,M,38,85,B
198699,441,FR,N,,,
198701,692,FR,M,36,85,B
198703,342,FR,C,,,
198721,721,FR,C,40,90,B
198736,661,FR,M,,,
198739,7514,FR,C,,,
198740,756,FR,C,40,90,A
198741,754,FR,M,1,,D
198745,661,FR,C,36,85,b
198754,771,FR,M,,,c
198758,980,FR,M,,,
198763,861,FR,M,38,85,B
198766,7516,FR,C,,,
198769,7514,FR,C,,,
198776,131,FR,M,,,
198778,763,FR,C,40,90,B
198803,561,FR,C,,,
198814,334,FR,M,,,
198839,721,FR,C,40,90,B
198845,920,FR,M,42,95,B
198856,753,FR,C,,,
198859,941,FR,M,36,85,A
198869,831,FR,M,40,95,B
198876,130,FR,C,,,
198882,693,FR,M,2,85,B
198891,171,FR,C,,,
198896,350,FR,M,,,
198905,841,FR,C,,,
198914,312,FR,M,40,90,C
198920,661,FR,C,40,90,b
198927,591,FR,N,44,95,C
198929,561,FR,N,,,
198932,671,FR,M,,,
198939,781,FR,N,38,85,A
198962,171,FR,C,44,95,B
198966,920,FR,M,36,90,D
198968,313,FR,N,38,90,B
198977,381,FR,M,1,90,A
198987,642,FR,M,40,90,B
199000,756,FR,C,36,85,A
199007,731,FR,C,40,90,A
199013,7511,FR,M,40,90,C
199018,694,FR,C,,,
199024,671,FR,C,,,
199029,694,FR,C,38,85,C
199030,980,FR,N,,,
199033,7518,FR,N,38,80,B
199037,7514,FR,M,,,
199055,292,FR,C,,,
199060,141,FR,N,,,
199062,831,BE,N,2,90,B
199064,692,FR,M,40,95,A
199070,62,FR,N,,,
199072,831,FR,M,3,100,D
199073,920,FR,M,40,95,C
199114,752,FR,N,38,85,C
199116,7511,FR,M,40,,
199138,753,FR,N,,,
199140,753,FR,M,40,85,b
199151,694,FR,M,1,90,A
199154,695,FR,M,40,95,C
199159,661,FR,C,,,
199160,661,FR,M,40,90,b
199171,740,FR,M,42,85,B
199208,756,GB,M,42,95,B
199215,941,FR,N,2,90,C
199222,941,FR,M,38,90,B
199226,770,FR,N,,,
199240,753,FR,N,,,
199245,941,FR,M,,85,A
199247,861,FR,M,,85,B
199254,781,FR,M,38,90,B
199256,781,FR,N,38,85,B
199257,371,FR,M,38,90,B
199278,141,FR,N,,,
199279,141,FR,N,,,
199286,314,FR,N,40,,C
199300,754,FR,N,36,90,B
199305,593,FR,C,,90,B
199310,313,FR,M,40,95,B
199311,63,FR,M,36,85,b
199318,63,FR,N,,,
199321,831,IT,N,,,
199324,831,FR,M,40,90,B
199334,920,FR,M,38,85,B
199342,693,FR,M,,,
199343,630,FR,M,38,85,B
199346,770,FR,N,40,85,C
199348,511,FR,N,38,90,B
199349,511,FR,N,38,85,C
199365,451,FR,M,,,
199371,661,FR,C,,,
199382,593,FR,C,,95,B
199392,334,FR,N,,,
199395,561,FR,C,,,
199396,342,FR,N,,,
199401,312,FR,M,38,90,A
199425,381,FR,M,,,
199427,62,FR,M,38,90,B
199430,756,FR,M,,,
199435,753,FR,M,,,
199437,753,FR,M,,,
199455,311,FR,C,,,
199460,753,FR,C,,,
199465,342,FR,C,,,
199466,757,FR,M,40,95,B
199477,920,FR,M,2,90,B
199482,141,FR,N,40,85,B
199493,63,FR,N,40,90,b
199511,421,FR,C,,,
199515,292,FR,C,,,
199520,334,FR,C,,,
199521,334,FR,C,,,
199523,333,FR,C,,,
199524,314,FR,C,,,
199533,753,FR,C,,,
199534,758,FR,M,,,
199536,762,FR,M,40,85,B
199539,721,FR,C,40,90,B
199545,342,FR,C,,,
199547,731,FR,M,42,90,b
199548,752,FR,C,38,85,B
199563,751,FR,M,,,
199580,661,FR,C,2,85,b
199590,750,FR,M,46,90,E
199593,313,FR,M,,,
199624,314,FR,N,,,
199628,333,FR,C,,,
199629,334,FR,C,,,
199633,642,FR,C,38,85,B
199644,7514,FR,C,,,
199645,7512,FR,M,38,90,D
199666,758,FR,N,40,90,C
199672,381,FR,C,,,
199676,757,FR,M,40,90,B
199682,759,FR,C,,,
199688,7516,FR,C,,,
199689,756,FR,C,,,
199690,841,FR,M,44,95,B
199695,782,FR,C,,,
199708,251,FR,C,,,
199712,130,FR,N,44,90,C
199713,131,FR,M,36,85,B
199718,751,FR,N,46,95,D
199721,62,FR,M,38,85,B
199722,630,FR,N,38,85,D
199726,920,FR,M,44,95,C
199729,923,FR,M,38,85,c
199734,441,FR,C,,,
199746,334,FR,M,,,
199750,332,FR,N,42,95,C
199752,381,FR,C,,,
199753,642,FR,C,40,90,B
199755,332,FR,N,40,90,C
199758,7514,FR,M,,95,e
199766,7511,FR,N,44,,
199771,757,FR,M,38,85,A
199776,441,FR,C,,,
199777,7518,FR,M,38,90,A
199790,753,FR,N,,,
199799,721,FR,C,42,95,B
199803,730,FR,M,42,90,b
199814,7511,FR,M,40,85,B
199817,752,FR,N,38,90,A
199824,731,FR,M,42,90,a
199837,753,FR,N,,,
199840,930,FR,N,36,90,D
199850,770,FR,M,38,85,B
199852,593,FR,C,38,85,B
199855,753,FR,N,,,
199856,7511,FR,N,1,,
199859,757,FR,N,36,85,B
199860,930,FR,N,38,90,A
199862,980,FR,M,,,
199863,980,FR,M,,,
199869,941,FR,M,36,85,B
199874,441,FR,N,,,
199886,7511,FR,C,1,,
199888,782,FR,C,,,
199893,861,FR,M,38,85,B
199896,920,FR,M,,,
199906,861,FR,M,38,85,B
199931,334,FR,N,,,
199935,334,FR,N,,,
199945,311,FR,N,38,90,C
199947,313,FR,M,40,90,B
199959,923,FR,N,,,
199966,62,FR,M,2,90,D
199967,920,FR,N,40,85,B
199968,920,FR,M,,,
200007,593,FR,C,38,85,A
200015,740,FR,M,44,95,B
200029,381,FR,M,,,
200038,62,FR,C,,,
200040,342,FR,N,,,
200044,350,FR,M,38,90,B
200058,421,FR,C,,,
200064,782,FR,M,,,
200069,921,FR,N,,,
200072,753,FR,C,,,
200082,921,FR,C,,,
200090,831,FR,M,38,85,D
200092,591,FR,M,34,85,B
200096,750,FR,M,,,
200126,730,FR,M,38,90,a
200127,691,FR,M,36,85,A
200138,930,FR,C,42,95,C
200140,753,FR,C,38,90,b
200142,922,FR,M,36,90,D
200146,921,FR,C,,,
200152,201,FR,M,,,
200153,312,FR,M,40,95,D
200155,312,FR,M,,90,B
200167,130,FR,N,42,95,C
200169,750,FR,N,40,85,B
200172,641,FR,M,38,90,b
200177,641,FR,M,,,
200178,642,FR,M,38,85,A
200187,381,FR,N,,,
200188,451,FR,M,,,
200196,730,FR,M,40,85,e
200198,752,FR,C,42,95,D
200207,592,FR,M,,,
200209,642,FR,C,40,95,D
200213,661,FR,C,,,
200226,782,FR,C,,,
200230,841,FR,C,,,
200239,201,FR,M,40,90,b
200252,923,FR,M,,,
200253,630,FR,N,36,85,A
200256,920,FR,N,2,90,B
200274,332,FR,M,40,85,B
200288,7512,FR,N,38,90,A
200289,751,FR,M,42,95,A
200295,7511,FR,M,38,,
200299,642,FR,C,40,90,B
200307,695,FR,M,40,95,B
200308,694,FR,M,38,90,A
200323,782,FR,M,,,
200324,782,FR,C,,,
200335,861,FR,M,36,85,B
200344,201,FR,N,38,90,A
200352,312,FR,N,36,85,A
200354,312,FR,M,42,95,C
200355,342,FR,C,,,
200357,312,FR,M,40,90,C
200366,831,FR,N,36,90,C
200390,421,FR,C,,,
200393,342,FR,C,,,
200394,333,FR,N,,,
200405,7514,FR,C,,,
200410,753,FR,M,,,
200412,754,FR,C,36,90,A
200421,754,FR,C,44,95,D
200422,753,FR,N,,,
200440,694,FR,M,42,90,B
200448,694,FR,N,40,90,C
200455,7519,FR,M,,,
200459,530,FR,N,,,
200463,694,FR,N,2,90,C
200475,920,FR,C,43,90,c
200482,921,FR,N,,,
200500,771,FR,M,2,90,B
200504,757,FR,N,36,85,A
200507,930,FR,N,38,95,B
200520,752,FR,M,,,
200524,771,FR,M,42,90,B
200542,782,FR,N,,,
200554,130,FR,N,,,
200557,313,FR,M,38,85,B
200565,313,FR,M,36,,
200566,342,FR,N,,,
200572,313,FR,N,38,85,B
200579,7512,FR,M,,,
200580,511,FR,N,42,90,B
200581,511,FR,N,38,85,B
200582,693,FR,M,40,90,D
200591,151,FR,M,42,95,B
200606,7511,FR,M,,,
200608,757,FR,M,38,90,B
200609,920,FR,C,,,
200612,7512,FR,M,,,
200615,334,FR,N,,,
200620,593,FR,C,40,95,B
200625,141,FR,M,38,85,B
200631,470,FR,N,,85,B
200642,661,FR,M,2,85,d
200651,661,FR,C,38,90,b
200657,350,FR,C,38,85,B
200659,350,FR,M,38,,B
200673,442,FR,M,40,95,C
200683,381,FR,N,,,
200690,7516,FR,C,,,
200692,770,FR,M,,85,B
200693,762,FR,M,,90,A
200708,753,FR,C,,,
200716,312,FR,M,42,90,B
200718,941,FR,M,1,80,B
200724,211,FR,M,,,
200730,62,FR,M,36,85,
200733,758,FR,N,,,
200752,333,FR,M,,,
200756,171,FR,C,,,
200760,350,FR,M,1,85,B
200768,7514,FR,M,2,90,B
200773,694,FR,M,40,90,E
200784,211,FR,C,,,
200785,753,FR,C,,,
200800,753,FR,C,38,90,a
200802,753,FR,N,40,90,b
200803,753,FR,C,,,
200807,211,FR,C,,,
200809,131,FR,C,,,
200811,131,FR,C,,,
200815,311,FR,C,,,
200817,211,FR,M,,,
200818,130,FR,C,,,
200821,62,FR,M,40,90,C
200832,692,FR,M,3,95,B
200847,441,FR,C,,,
200849,334,FR,M,,,
200856,371,FR,M,,,
200868,753,FR,C,38,85,b
200870,7516,FR,C,38,90,C
200909,921,FR,N,42,90,c
200913,131,FR,C,,,
200920,314,FR,C,,,
200922,312,FR,M,44,95,B
200928,591,BE,M,40,90,B
200942,692,FR,M,2,90,C
200944,61,FR,C,,,
200947,591,FR,M,34,85,C
200962,141,FR,M,38,85,C
200969,371,FR,M,40,95,B
200978,381,FR,C,,,
200985,7511,FR,N,36,85,B
200993,693,FR,C,2,90,B
200995,740,FR,M,,,
201005,342,FR,C,,,
201007,759,FR,M,,,
201009,831,FR,M,36,85,b
201017,861,FR,N,42,90,B
201020,831,FR,M,36,85,b
201022,171,FR,C,,,
201025,130,FR,M,,85,c
201027,201,FR,N,40,95,B
201032,201,FR,N,42,95,B
201034,693,FR,M,40,85,C
201037,781,FR,N,42,95,B
201039,313,FR,M,38,90,B
201040,692,FR,M,38,90,B
201049,591,FR,M,42,95,B
201064,451,FR,M,,,
201066,441,FR,M,,,
201071,757,FR,N,40,90,B
201072,7514,FR,M,40,85,A
201074,751,FR,N,44,95,D
201089,753,FR,C,,,
201094,753,FR,N,2,90,b
201104,923,FR,M,,,
201108,694,FR,M,38,90,B
201110,721,FR,C,40,95,B
201134,721,FR,N,40,90,C
201138,740,FR,M,42,95,C
201145,753,FR,N,,,
201155,923,FR,M,,,
201158,511,FR,N,38,85,A
201163,740,FR,M,3,95,B
201164,721,FR,C,38,85,B
201167,130,FR,M,,,
201180,771,FR,M,36,90,B
201188,753,FR,C,38,90,d
201191,7519,FR,C,,,
201201,861,FR,M,38,85,B
201202,861,FR,N,36,85,B
201218,141,FR,C,,,
201223,181,FR,M,38,90,c
201224,171,FR,C,,,
201225,131,FR,N,,,
201228,130,FR,N,38,90,c
201237,314,FR,C,,,
201238,314,FR,N,,,
201239,311,FR,C,,,
201241,314,FR,C,,,
201247,251,FR,C,,,
201257,781,FR,N,44,95,D
201275,313,FR,N,40,90,B
201280,333,FR,M,,,
201290,920,FR,N,2,90,B
201296,923,FR,M,,,
201300,920,FR,N,38,90,B
201309,530,FR,N,,,
201311,511,FR,N,38,90,A
201314,671,FR,C,,,
201316,561,FR,C,,,
201320,661,FR,C,40,95,c
201322,661,FR,N,,,
201333,661,FR,M,1,85,a
201339,334,FR,C,,,
201356,333,FR,N,,,
201360,332,FR,M,40,95,B
201361,470,FR,N,,,
201362,442,FR,M,38,90,B
201365,451,FR,M,,,
201375,421,FR,N,,,
201390,740,FR,M,,,
201404,782,FR,N,,,
201409,861,FR,M,38,90,A
201412,642,FR,N,,,
201433,691,FR,N,38,85,A
201444,661,FR,N,36,90,c
201449,342,FR,C,,,
201454,7511,FR,N,38,90,A
201463,7516,FR,C,,,
201466,695,FR,M,38,85,B
201468,695,FR,N,38,90,B
201472,740,FR,M,,,
201473,740,FR,M,2,90,B
201483,314,FR,C,,,
201487,763,FR,C,,95,D
201498,251,FR,C,,,
201501,312,FR,N,40,90,B
201514,692,FR,N,36,85,B
201531,381,FR,N,44,95,C
201532,671,FR,C,,,
201543,334,FR,N,,,
201550,442,FR,C,,,
201561,753,FR,N,,,
201572,7511,FR,N,,,
201578,731,FR,N,,,
201580,756,FR,N,,,
201589,7514,FR,C,,,
201590,922,FR,M,40,90,C
201594,770,FR,M,40,85,B
201614,923,FR,N,,,
201618,757,FR,N,44,95,B
201620,861,FR,M,,,
201627,131,FR,N,,,
201630,831,FR,N,42,95,d
201638,312,FR,N,40,90,B
201646,314,FR,N,,,
201651,695,FR,N,42,90,B
201654,313,FR,N,,,
201655,313,FR,N,40,90,B
201656,313,FR,N,,90,C
201663,831,FR,M,40,90,b
201665,630,FR,N,36,85,C
201674,661,FR,M,38,90,b
201677,671,FR,N,,,
201681,671,FR,N,,,
201693,731,FR,N,,,
201695,421,FR,N,,,
201708,592,FR,M,,,
201711,593,FR,N,40,95,B
201712,470,FR,N,38,95,C
201719,781,FR,M,36,85,C
201727,731,FR,N,38,85,A
201746,753,FR,C,,,
201748,7516,FR,M,42,95,C
201770,692,FR,M,1,85,B
201774,740,FR,M,38,90,B
201775,740,FR,M,36,85,A
201780,7516,FR,C,,,
201784,754,FR,C,40,90,B
201793,730,FR,M,,,
201794,740,FR,M,,,
201796,950,FR,N,,,
201803,941,FR,M,40,90,C
201805,642,FR,N,40,90,B
201822,941,FR,M,40,95,B
201836,561,FR,M,,,
201845,782,FR,C,,,
201851,753,FR,N,,,
201859,841,FR,C,,,
201893,291,FR,M,42,90,B
201896,292,FR,N,,,
201906,313,FR,M,2,95,A
201920,753,FR,N,,,
201925,770,FR,N,40,90,B
201928,693,FR,N,,,
201944,923,FR,M,,,
201955,591,FR,M,,,
201976,591,FR,M,,,
201980,591,FR,M,36,85,B
201996,342,FR,N,,,
201999,312,FR,M,36,85,C
202000,332,FR,M,40,95,B
202009,511,FR,N,38,85,B
202010,511,FR,M,38,85,B
202014,442,FR,N,,,
202017,441,FR,C,,,
202031,782,FR,N,,,
202037,942,FR,C,,,
202039,831,FR,N,38,90,B
202052,561,FR,M,,,
202056,292,FR,C,,,
202062,630,FR,M,,,
202065,920,FR,M,42,95,B
202067,7512,FR,M,,,
202070,921,FR,M,2,95,a
202077,694,FR,M,42,95,D
202096,731,FR,M,1,90,b
202103,730,FR,C,,,
202106,922,FR,M,40,90,C
202137,342,FR,C,,,
202142,661,FR,M,,,
202153,641,FR,M,40,85,A
202159,694,FR,M,46,95,C
202165,441,FR,C,,,
202166,442,FR,M,,,
202173,740,FR,M,44,95,C
202196,941,FR,M,,,
202200,930,FR,M,38,85,D
202221,630,FR,N,36,85,B
202222,314,FR,M,38,90,B
202241,470,FR,N,38,95,B
202246,314,FR,C,,,
202253,334,FR,C,,,
202256,314,FR,C,,,
202270,593,FR,N,40,90,B
202288,941,RE,M,40,90,C
202296,333,FR,N,90,,3
202297,753,FR,C,38,95,b
202301,753,FR,C,42,90,c
202306,861,FR,M,38,85,C
202315,831,FR,M,36,90,A
202317,691,FR,M,38,85,E
202324,7512,FR,M,,,
202329,758,FR,N,,,
202331,693,FR,N,38,85,B
202336,381,FR,N,42,90,A
202343,642,FR,C,38,90,C
202344,441,FR,C,,,
202345,441,FR,C,,,
202351,291,FR,M,38,85,A
202359,752,FR,M,2,90,B
202372,758,FR,M,,,
202375,757,FR,N,40,90,B
202384,753,FR,C,,,
202388,771,FR,M,38,90,C
202391,751,FR,M,36,85,B
202400,694,FR,N,2,90,B
202404,311,FR,C,,,
202406,642,FR,N,38,85,A
202414,661,FR,N,38,85,b
202425,695,FR,M,36,85,A
202427,381,FR,M,44,95,A
202434,922,FR,M,40,90,C
202436,941,FR,M,40,90,B
202437,922,FR,N,36,80,A
202440,781,FR,M,,,
202447,921,FR,C,40,90,b
202453,923,FR,N,,,
202456,753,FR,M,40,90,b
202459,930,FR,N,38,85,B
202462,930,FR,M,38,85,B
202465,950,FR,N,,,
202475,750,FR,N,,,
202486,841,FR,C,,95,B
202488,782,FR,M,,,
202513,831,FR,N,38,95,C
202514,831,FR,N,42,95,C
202531,292,FR,C,,,
202532,201,FR,C,,,
202533,181,FR,N,40,90,B
202539,211,FR,M,,,
202549,313,FR,M,38,85,A
202553,7512,FR,M,,,
202558,593,FR,N,,95,B
202567,831,FR,N,40,90,B
202574,831,FR,N,2,90,B
202575,923,FR,M,,,
202583,781,FR,M,38,85,B
202585,693,FR,M,40,90,B
202587,781,FR,M,38,85,C
202592,921,FR,N,,,
202598,511,FR,M,38,90,B
202600,470,FR,M,38,85,A
202605,381,FR,N,40,85,B
202616,561,FR,N,,,
202646,350,FR,N,38,85,A
202652,350,FR,M,,,
202656,333,FR,C,,,
202660,342,FR,N,,,
202661,342,FR,N,,,
202662,342,FR,C,,,
202676,7516,FR,C,,,
202681,7511,FR,M,,,
202685,7511,FR,M,40,90,C
202689,7511,FR,M,40,90,C
202693,921,FR,C,38,95,a
202719,291,FR,M,2,90,C
202721,251,FR,C,,,
202723,333,FR,C,,,
202727,695,FR,N,38,85,D
202733,693,FR,M,,,
202735,831,FR,M,40,90,C
202743,593,FR,C,38,85,A
202763,350,FR,M,38,85,A
202786,314,FR,C,,,
202790,930,FR,M,38,85,B
202791,753,FR,C,42,90,b
202796,921,FR,C,38,85,b
202803,130,FR,C,40,90,C
202817,591,FR,N,42,95,B
202821,61,FR,M,,,
202834,441,FR,C,,,
202836,334,FR,C,,,
202851,333,FR,C,,,
202861,757,FR,N,3,90,D
202862,757,FR,M,,,
202865,756,FR,C,,,
202868,671,FR,C,,,
202870,661,FR,M,40,90,c
202872,740,FR,M,,,
202876,730,FR,C,,,
202877,693,FR,N,38,90,B
202882,921,FR,C,42,95,B
202884,950,FR,C,,,
202886,930,FR,M,40,90,B
202894,753,FR,C,38,90,a
202903,292,FR,C,,,
202909,470,FR,M,40,85,D
202915,920,FR,M,42,85,C
202917,920,FR,N,,,
202928,758,FR,M,,,
202933,561,FR,C,,,
202943,141,FR,M,,,
202951,333,FR,M,,,
202952,441,FR,M,,,
202959,421,FR,C,,,
202968,7518,FR,M,42,95,B
202971,750,FR,M,,,
202975,641,FR,M,40,90,c
202977,770,FR,M,42,95,C
202987,923,FR,M,,,
202997,763,FR,C,,90,C
202998,753,FR,C,,,
203000,753,FR,C,3,90,B
203001,921,FR,C,40,90,c
203002,921,FR,C,40,90,b
203018,291,FR,M,42,95,D
203027,62,FR,M,38,85,C
203035,7512,FR,N,1,85,C
203047,511,FR,M,,,
203048,561,FR,M,,,
203085,754,FR,M,,,
203088,754,FR,C,42,95,A
203094,7512,FR,M,,,
203095,751,FR,M,42,95,C
203109,751,FR,M,40,90,B
203122,641,FR,M,40,85,C
203132,731,FR,M,36,85,b
203141,753,FR,N,38,90,a
203173,950,FR,C,,,
203191,782,FR,C,,,
203194,762,FR,M,42,,B
203196,770,FR,M,38,85,B
203199,771,FR,C,,,
203210,921,FR,C,42,90,c
203213,130,FR,C,2,90,b
203215,314,FR,N,,,
203216,311,FR,M,44,95,D
203222,841,FR,C,,,
203234,630,FR,M,36,90,C
203236,923,FR,M,,,
203242,130,FR,N,2,95,A
203252,313,FR,M,,,
203255,151,FR,M,,,
203256,841,FR,N,,,
203268,693,FR,M,40,90,C
203270,691,FR,M,42,90,B
203283,831,FR,N,46,95,d
203290,920,FR,M,,,
203294,831,FR,M,1,90,a
203304,470,FR,M,44,95,B
203309,442,FR,N,,,
203315,451,FR,N,,,
203339,770,FR,M,40,90,A
203344,332,FR,M,42,90,C
203355,314,FR,C,,,
203357,334,FR,C,,,
203366,421,FR,N,,,
203372,381,FR,C,38,90,A
203380,511,FR,N,42,90,B
203385,731,FR,M,38,85,b
203386,7516,FR,C,,,
203391,591,FR,N,42,90,C
203393,671,FR,C,,,
203400,921,FR,C,40,90,b
203404,941,FR,M,42,100,E
203406,141,FR,M,,,
203408,770,FR,M,38,90,B
203415,691,FR,M,40,,
203428,641,FR,M,40,95,B
203431,920,FR,M,40,90,B
203437,381,FR,M,36,85,B
203442,350,FR,M,1,85,B
203447,332,FR,M,36,,B
203448,333,FR,M,,,
203455,7519,FR,C,40,90,D
203467,7518,FR,M,38,90,C
203478,754,FR,C,38,90,D
203481,754,FR,M,38,90,B
203491,201,FR,C,38,85,b
203493,171,FR,C,,,
203494,841,FR,C,,,
203522,530,FR,C,,,
203527,381,FR,M,,,
203543,7518,FR,M,40,90,C
203551,758,FR,M,,,
203553,731,FR,M,44,95,e
203577,782,FR,C,,,
203581,921,FR,C,42,95,A
203587,861,FR,N,38,90,A
203589,314,FR,C,,,
203597,312,FR,M,38,90,A
203602,201,FR,M,38,90,a
203609,62,FR,N,42,100,C
203613,693,FR,M,38,90,b
203615,920,FR,M,,,
203625,593,FR,C,38,90,B
203653,7519,FR,C,,,
203657,7518,FR,M,38,90,A
203658,759,FR,M,,,
203666,661,FR,C,1,85,a
203676,781,FR,M,40,90,C
203682,950,FR,C,,,
203685,131,FR,C,,,
203689,921,FR,C,40,85,a
203693,923,FR,M,,,
203697,291,FR,N,42,95,D
203698,291,FR,N,36,85,B
203704,841,FR,C,,,
203708,314,FR,C,,,
203710,314,FR,C,,,
203721,141,FR,M,40,90,E
203722,131,FR,N,,,
203723,131,FR,C,,,
203724,130,FR,C,38,85,d
203728,920,FR,N,36,85,b
203732,593,FR,C,42,95,B
203735,530,FR,C,,,
203736,511,FR,N,38,95,C
203747,333,FR,M,,,
203751,442,FR,C,,,
203752,470,FR,N,42,95,C
203760,753,FR,C,,,
203763,757,FR,M,36,85,B
203773,7516,FR,C,,,
203780,762,FR,M,42,90,B
203793,740,FR,M,42,90,D
203798,740,FR,M,1,90,C
203803,691,FR,M,40,,
203814,7519,FR,N,1,90,B
203823,756,FR,N,,,
203828,757,FR,M,42,95,D
203833,921,FR,C,38,85,b
203835,921,FR,C,,,
203854,941,FR,M,38,85,B
203879,861,FR,M,,90,A
203880,861,FR,M,,85,A
203890,350,FR,N,42,90,E
203893,333,FR,N,,,
203899,151,FR,N,40,90,A
203900,661,FR,M,38,85,a
203901,181,FR,N,,,
203905,333,FR,M,,,
203915,332,FR,M,40,95,C
203942,693,FR,M,,,
203948,691,FR,M,40,,
203954,593,FR,C,42,,
203966,561,FR,N,,,
203975,671,FR,C,,,
203991,334,FR,N,,,
203996,421,FR,N,,,
203998,350,FR,N,36,85,B
204007,381,FR,M,44,95,E
204008,334,FR,N,,,
204019,442,FR,C,,,
204020,511,FR,N,38,85,C
204022,442,FR,N,40,90,B
204024,451,FR,M,,,
204034,695,FR,C,,85,C
204038,591,FR,M,40,90,A
204047,7516,FR,C,,,
204059,7516,FR,C,,,
204081,695,FR,C,36,85,D
204091,313,FR,M,40,90,C
204092,342,FR,C,,,
204093,831,FR,N,,,
204096,334,FR,C,,,
204100,470,FR,M,36,85,A
204119,7518,FR,M,38,85,B
204130,731,FR,M,,,
204136,922,FR,M,40,90,C
204137,131,FR,C,,,
204140,950,FR,C,,,
204141,941,FR,M,2,90,A
204143,7512,FR,M,40,90,B
204151,151,FR,M,44,95,D
204164,61,FR,N,,,
204166,62,FR,N,3,90,D
204173,920,FR,M,,,
204174,920,FR,M,40,90,b
204179,561,FR,C,,,
204185,421,FR,C,,,
204190,334,FR,M,,,
204196,441,FR,C,,,
204215,561,FR,C,,,
204216,541,FR,C,,,
204217,541,FR,C,,,
204218,641,FR,M,38,90,A
204219,691,FR,M,42,,
204227,930,FR,N,38,90,B
204229,7511,FR,M,42,,
204240,980,FR,C,,,
204260,920,FR,M,38,85,B
204262,920,FR,M,38,90,b
204264,920,FR,M,,,
204269,740,FR,M,,,
204293,332,FR,N,46,100,D
204303,541,FR,C,,,
204306,730,FR,C,,,
204312,141,FR,C,,,
204313,251,FR,C,,,
204315,313,FR,C,,,
204316,313,FR,M,38,90,A
204322,7511,FR,C,38,,
204324,756,FR,C,,,
204326,763,FR,C,,,
204328,753,FR,C,38,90,b
204332,593,FR,C,42,90,D
204334,530,FR,M,,,
204345,781,FR,N,2,95,E
204348,950,FR,M,,,
204350,831,FR,M,38,90,b
204352,941,FR,M,38,90,B
204360,130,FR,C,40,90,c
204363,758,FR,M,,,
204365,630,FR,M,,,
204367,782,FR,C,,,
204372,131,FR,C,,,
204385,350,FR,M,42,85,B
204386,561,FR,C,,,
204395,334,FR,C,,,
204407,314,FR,C,,,
204414,7516,FR,N,,,
204420,7519,FR,C,2,85,A
204432,771,FR,C,,,
204438,7512,FR,M,38,85,B
204441,740,FR,M,,,
204447,740,FR,C,,,
204451,693,FR,N,38,85,C
204465,7518,FR,C,,,
204473,7511,FR,C,40,,
204476,930,FR,N,,,
204478,921,FR,N,40,90,c
204484,7519,FR,N,,,
204490,333,FR,N,,,
204494,350,FR,N,42,95,C
204496,750,FR,M,,,
204504,950,FR,C,,,
204516,922,FR,N,40,85,D
204531,923,FR,M,,,
204545,131,FR,N,,,
204555,131,FR,C,,,
204556,131,FR,N,,,
204557,201,FR,M,38,85,A
204567,291,FR,M,42,95,C
204571,211,FR,C,,,
204572,312,FR,M,40,95,C
204575,291,FR,M,38,90,B
204578,7512,FR,N,38,90,A
204589,63,FR,N,,,
204590,61,FR,N,,,
204613,920,FR,N,,,
204615,691,FR,M,38,90,D
204627,661,FR,C,44,95,c
204648,930,FR,C,,,
204651,7519,FR,N,1,90,A
204664,332,FR,M,,,
204667,314,FR,N,40,95,A
204672,350,FR,M,38,90,A
204675,441,FR,N,,,
204681,442,FR,N,,,
204694,740,FR,C,,,
204699,7514,FR,C,,,
204704,694,FR,M,38,90,C
204705,782,FR,C,,,
204712,758,FR,M,,,
204724,62,FR,N,1,90,B
204725,770,FR,N,40,90,D
204746,333,FR,C,,,
204755,7512,FR,M,38,90,a
204763,950,FR,C,,,
204766,782,FR,C,,,
204779,470,FR,M,40,95,C
204782,62,FR,N,36,85,A
204793,642,FR,C,40,95,C
204800,312,FR,M,42,90,E
204807,694,FR,N,36,85,A
204812,950,FR,M,40,,
204814,753,FR,C,44,85,d
204853,451,FR,N,,,
204862,630,FR,M,42,95,B
204869,313,FR,M,40,95,B
204875,292,FR,N,,,
204877,342,FR,N,40,90,B
204884,695,FR,M,40,90,B
204893,641,FR,M,,,
204896,593,FR,N,40,90,B
204911,930,FR,N,3,95,C
204919,7512,FR,M,38,90,D
204924,831,FR,N,40,,
204928,201,FR,M,40,95,c
204931,251,FR,N,,,
204936,695,FR,N,38,85,A
204945,630,FR,M,38,90,D
204949,691,FR,M,1,,
204958,314,FR,M,,,
204967,251,FR,C,,,
204972,334,FR,N,90,,3
204982,757,FR,M,38,90,B
204993,63,FR,M,,,
204998,758,FR,N,,,
205013,561,FR,C,,,
205019,141,FR,M,,,
205024,131,FR,C,,,
205026,442,FR,C,,,
205033,730,FR,C,,,
205035,7514,FR,M,,,
205037,661,FR,M,,90,d
205040,753,FR,C,,,
205045,171,FR,C,,,
205048,920,FR,M,44,95,C
205060,151,FR,N,,,
205075,740,FR,M,44,95,B
205076,731,FR,N,44,95,d
205079,770,FR,M,38,90,D
