ID_ARTICLE,ID_MODELE,ID_OPTION,MODELE,OPTION_PTT,COLORIS,POSITION,GRILLE,EAN
43539,222,1243,106C,SCARL,11,5,25,
43540,222,1243,106C,SCARL,11,6,25,
43541,222,1243,106C,SCARL,11,7,25,
43542,222,1243,106C,SCARL,20,4,25,
43543,222,1243,106C,SCARL,20,5,25,
43544,222,1243,106C,SCARL,20,6,25,
43545,222,1243,106C,SCARL,20,7,25,
43546,222,1243,106C,SCARL,66,4,25,
43547,222,1243,106C,SCARL,66,5,25,
43548,222,1243,106C,SCARL,66,6,25,
43549,222,1243,106C,SCARL,66,7,25,
43550,222,1243,106C,SCARL,74,4,25,
43551,222,1243,106C,SCARL,74,5,25,
43552,222,1243,106C,SCARL,74,6,25,
43553,222,1243,106C,SCARL,74,7,25,
43554,10,1629,PLV,GVAL4,13,1,5,
43555,188,369,505B,ETRET,20,3,25,
43556,96,966,121,FRIVO,63,1,3,
43557,155,970,119,SATIN,70,2,3,
43558,155,970,119,SATIN,70,3,3,
43559,155,970,119,SATIN,70,4,3,
43560,155,970,119,SATIN,70,5,3,
43561,155,970,119,SATIN,70,6,3,
43562,155,970,119,SATIN,93,2,3,
43563,155,970,119,SATIN,93,3,3,
43564,155,970,119,SATIN,93,4,3,
43565,155,970,119,SATIN,93,5,3,
43566,155,970,119,SATIN,93,6,3,
43567,155,970,119,SATIN,9006,2,3,
43568,155,970,119,SATIN,9006,3,3,
43569,155,970,119,SATIN,9006,4,3,
43570,155,970,119,SATIN,9006,5,3,
43571,155,970,119,SATIN,9006,6,3,
43572,313,970,159A,SATIN,70,3,25,
43573,313,970,159A,SATIN,70,4,25,
43574,313,970,159A,SATIN,70,5,25,
43575,313,970,159A,SATIN,70,6,25,
43576,313,970,159A,SATIN,9006,3,25,
43577,313,970,159A,SATIN,9006,4,25,
43578,313,970,159A,SATIN,9006,5,25,
43579,313,970,159A,SATIN,9006,6,25,
43580,311,970,159B,SATIN,70,3,25,
43581,311,970,159B,SATIN,70,4,25,
43582,311,970,159B,SATIN,70,5,25,
43583,311,970,159B,SATIN,70,6,25,
43584,311,970,159B,SATIN,93,3,25,
43585,311,970,159B,SATIN,93,4,25,
43586,311,970,159B,SATIN,93,5,25,
43587,311,970,159B,SATIN,93,6,25,
43588,311,970,159B,SATIN,9006,3,25,
43589,311,970,159B,SATIN,9006,4,25,
43590,311,970,159B,SATIN,9006,5,25,
43591,311,970,159B,SATIN,9006,6,25,
43592,343,970,159C,SATIN,70,4,25,
43593,343,970,159C,SATIN,70,5,25,
43594,343,970,159C,SATIN,70,6,25,
43595,343,970,159C,SATIN,9006,4,25,
43596,343,970,159C,SATIN,9006,5,25,
43597,343,970,159C,SATIN,9006,6,25,
43598,307,970,160A,SATIN,70,4,25,
43599,307,970,160A,SATIN,70,5,25,
43600,307,970,160A,SATIN,70,6,25,
43601,307,970,160A,SATIN,93,4,25,
43602,307,970,160A,SATIN,93,5,25,
43603,307,970,160A,SATIN,93,6,25,
43604,307,970,160A,SATIN,9006,4,25,
43605,307,970,160A,SATIN,9006,5,25,
43606,307,970,160A,SATIN,9006,6,25,
43607,306,970,160B,SATIN,70,3,25,
43608,306,970,160B,SATIN,70,4,25,
43609,306,970,160B,SATIN,70,5,25,
43610,306,970,160B,SATIN,70,6,25,
43611,306,970,160B,SATIN,93,3,25,
43612,306,970,160B,SATIN,93,4,25,
43613,306,970,160B,SATIN,93,5,25,
43614,306,970,160B,SATIN,93,6,25,
43615,306,970,160B,SATIN,93,7,25,
43616,306,970,160B,SATIN,9006,3,25,
43617,306,970,160B,SATIN,9006,4,25,
43618,306,970,160B,SATIN,9006,5,25,
43619,306,970,160B,SATIN,9006,6,25,
43620,308,970,160C,SATIN,70,4,25,
43621,308,970,160C,SATIN,70,5,25,
43622,308,970,160C,SATIN,70,6,25,
43623,308,970,160C,SATIN,9006,4,25,
43624,308,970,160C,SATIN,9006,5,25,
43625,308,970,160C,SATIN,9006,6,25,
43626,88,970,172,SATIN,70,1,4,
43627,88,970,172,SATIN,70,2,4,
43628,88,970,172,SATIN,70,3,4,
43629,88,970,172,SATIN,70,4,4,
43630,88,970,172,SATIN,93,1,4,
43631,88,970,172,SATIN,93,2,4,
43632,88,970,172,SATIN,93,3,4,
43633,88,970,172,SATIN,93,4,4,
43634,88,970,172,SATIN,9006,1,4,
43635,88,970,172,SATIN,9006,2,4,
43636,88,970,172,SATIN,9006,3,4,
43637,88,970,172,SATIN,9006,4,4,
43638,355,970,199,SATIN,11,1,5,
43639,135,1138,502,TROPI,34,3,3,
43640,135,1138,502,TROPI,34,4,3,
43641,135,1138,502,TROPI,34,5,3,
43642,135,1138,502,TROPI,34,6,3,
43643,152,1138,507,TROPI,34,3,3,
43644,152,1138,507,TROPI,34,4,3,
43645,152,1138,507,TROPI,34,5,3,
43646,152,1138,507,TROPI,34,6,3,
43647,152,1138,507,TROPI,34,7,3,
43648,187,1138,523B,TROPI,34,4,25,
43649,187,1138,523B,TROPI,34,5,25,
43650,187,1138,523B,TROPI,34,6,25,
43651,241,1138,523C,TROPI,34,4,25,
43652,241,1138,523C,TROPI,34,5,25,
43653,241,1138,523C,TROPI,34,6,25,
43654,241,1138,523C,TROPI,34,7,25,
43655,244,1138,523D,TROPI,34,4,25,
43656,244,1138,523D,TROPI,34,5,25,
43657,244,1138,523D,TROPI,34,6,25,
43658,244,1138,523D,TROPI,34,7,25,
43659,143,1138,525,TROPI,34,2,3,
43660,143,1138,525,TROPI,34,3,3,
43661,143,1138,525,TROPI,34,4,3,
43662,143,1138,525,TROPI,34,5,3,
43663,186,1138,526A,TROPI,34,3,25,
43664,186,1138,526A,TROPI,34,4,25,
43665,186,1138,526A,TROPI,34,5,25,
43666,186,1138,526A,TROPI,34,6,25,
43667,185,1138,526B,TROPI,34,4,25,
43668,185,1138,526B,TROPI,34,5,25,
43669,185,1138,526B,TROPI,34,6,25,
43670,236,1138,526C,TROPI,34,4,25,
43671,236,1138,526C,TROPI,34,5,25,
43672,236,1138,526C,TROPI,34,6,25,
43673,147,1138,536,TROPI,34,2,3,
43674,147,1138,536,TROPI,34,3,3,
43675,147,1138,536,TROPI,34,4,3,
43676,147,1138,536,TROPI,34,5,3,
43677,147,1138,536,TROPI,34,6,3,
43678,66,1138,540,TROPI,34,1,5,
43679,7,1630,FAVORI,LETTR,13,1,5,
43680,7,849,FAVORI,POCHE,13,1,5,
43681,7,1631,FAVORI,CLOCK,41,1,5,
43682,7,1632,FAVORI,CLOCK,70,1,5,
43683,7,1633,FAVORI,LIPST,13,1,5,
43684,7,1634,FAVORI,LIPST,41,1,5,
43685,7,1635,FAVORI,LIPST,80,1,5,
43686,7,1636,FAVORI,LIPST,90,1,5,
43687,10,1637,PLV,RMUM4,20,1,5,
43688,7,1638,FAVORI,STILA,13,1,5,
43689,10,1639,PLV,GMUM4,20,1,5,
43690,4,1640,EMBALL,_SOIM,10,1,5,
43691,4,1641,EMBALL,_SOIN,10,1,5,
43692,4,1642,EMBALL,_SOIV,10,1,5,
43693,4,1643,EMBALL,BPEII,40,1,5,
43694,4,1644,EMBALL,BPYJI,40,1,5,
43695,135,1645,502,TROP2,10,3,3,
43696,135,1646,502,TROP2,10,4,3,
43697,135,1647,502,TROP2,10,5,3,
43698,135,1648,502,TROP2,10,6,3,
43699,152,1649,507,TROP2,10,3,3,
43700,152,1650,507,TROP2,10,4,3,
43701,152,1651,507,TROP2,10,5,3,
43702,152,1652,507,TROP2,10,6,3,
43703,152,1653,507,TROP2,10,7,3,
43704,187,1654,523B,TROP2,10,4,25,
43705,187,1655,523B,TROP2,10,5,25,
43706,187,1656,523B,TROP2,10,6,25,
43707,241,1657,523C,TROP2,10,4,25,
43708,241,1658,523C,TROP2,10,5,25,
43709,241,1659,523C,TROP2,10,6,25,
43710,241,1660,523C,TROP2,10,7,25,
43711,244,1661,523D,TROP2,10,4,25,
43712,244,1662,523D,TROP2,10,5,25,
43713,244,1663,523D,TROP2,10,6,25,
43714,244,1664,523D,TROP2,10,7,25,
43715,143,1665,525,TROP2,10,2,3,
43716,143,1666,525,TROP2,10,3,3,
43717,143,1667,525,TROP2,10,4,3,
43718,143,1668,525,TROP2,10,5,3,
43719,186,1669,526A,TROP2,10,3,25,
43720,186,1670,526A,TROP2,10,4,25,
43721,186,1671,526A,TROP2,10,5,25,
43722,186,1672,526A,TROP2,10,6,25,
43723,185,1673,526B,TROP2,10,4,25,
43724,185,1674,526B,TROP2,10,5,25,
43725,185,1675,526B,TROP2,10,6,25,
43726,236,1676,526C,TROP2,10,4,25,
43727,236,1677,526C,TROP2,10,5,25,
43728,236,1678,526C,TROP2,10,6,25,
43729,147,1679,536,TROP2,10,2,3,
43730,147,1680,536,TROP2,10,3,3,
43731,147,1681,536,TROP2,10,4,3,
43732,147,1682,536,TROP2,10,5,3,
43733,147,1683,536,TROP2,10,6,3,
43734,67,528,541,POP,4601,1,5,
43735,67,528,541,POP,9301,1,5,
43736,137,681,504,BELLE,34,2,3,
43737,137,681,504,BELLE,34,3,3,
43738,137,681,504,BELLE,34,4,3,
43739,137,681,504,BELLE,34,5,3,
43740,137,681,504,BELLE,34,6,3,
43741,137,681,504,BELLE,34,7,3,
43742,137,681,504,BELLE,41,2,3,
43743,137,681,504,BELLE,41,3,3,
43744,137,681,504,BELLE,41,4,3,
43745,137,681,504,BELLE,41,5,3,
43746,137,681,504,BELLE,41,6,3,
43747,137,681,504,BELLE,41,7,3,
43748,188,681,505B,BELLE,34,4,25,
43749,188,681,505B,BELLE,34,5,25,
43750,188,681,505B,BELLE,34,6,25,
43751,188,681,505B,BELLE,34,7,25,
43752,188,681,505B,BELLE,41,4,25,
43753,188,681,505B,BELLE,41,5,25,
43754,188,681,505B,BELLE,41,6,25,
43755,188,681,505B,BELLE,41,7,25,
43756,237,681,505C,BELLE,34,4,25,
43757,237,681,505C,BELLE,34,5,25,
43758,237,681,505C,BELLE,34,6,25,
43759,237,681,505C,BELLE,34,7,25,
43760,237,681,505C,BELLE,41,4,25,
43761,237,681,505C,BELLE,41,5,25,
43762,237,681,505C,BELLE,41,6,25,
43763,237,681,505C,BELLE,41,7,25,
43764,240,681,505D,BELLE,34,4,25,
43765,240,681,505D,BELLE,34,5,25,
43766,240,681,505D,BELLE,34,6,25,
43767,240,681,505D,BELLE,34,7,25,
43768,240,681,505D,BELLE,41,4,25,
43769,240,681,505D,BELLE,41,5,25,
43770,240,681,505D,BELLE,41,6,25,
43771,240,681,505D,BELLE,41,7,25,
43772,139,681,506,BELLE,34,3,3,
43773,139,681,506,BELLE,34,4,3,
43774,139,681,506,BELLE,34,5,3,
43775,139,681,506,BELLE,34,6,3,
43776,139,681,506,BELLE,34,7,3,
43777,139,681,506,BELLE,41,3,3,
43778,139,681,506,BELLE,41,4,3,
43779,139,681,506,BELLE,41,5,3,
43780,139,681,506,BELLE,41,6,3,
43781,139,681,506,BELLE,41,7,3,
43782,152,681,507,BELLE,34,3,3,
43783,152,681,507,BELLE,34,4,3,
43784,152,681,507,BELLE,34,5,3,
43785,152,681,507,BELLE,34,6,3,
43786,152,681,507,BELLE,41,3,3,
43787,152,681,507,BELLE,41,4,3,
43788,152,681,507,BELLE,41,5,3,
43789,152,681,507,BELLE,41,6,3,
43790,187,681,523B,BELLE,34,4,25,
43791,187,681,523B,BELLE,34,5,25,
43792,187,681,523B,BELLE,34,6,25,
43793,187,681,523B,BELLE,34,7,25,
43794,187,681,523B,BELLE,41,4,25,
43795,187,681,523B,BELLE,41,5,25,
43796,187,681,523B,BELLE,41,6,25,
43797,187,681,523B,BELLE,41,7,25,
43798,241,681,523C,BELLE,34,4,25,
43799,241,681,523C,BELLE,34,5,25,
43800,241,681,523C,BELLE,34,6,25,
43801,241,681,523C,BELLE,34,7,25,
43802,241,681,523C,BELLE,41,4,25,
43803,241,681,523C,BELLE,41,5,25,
43804,241,681,523C,BELLE,41,6,25,
43805,241,681,523C,BELLE,41,7,25,
43806,244,681,523D,BELLE,34,4,25,
43807,244,681,523D,BELLE,34,5,25,
43808,244,681,523D,BELLE,34,6,25,
43809,244,681,523D,BELLE,34,7,25,
43810,244,681,523D,BELLE,41,4,25,
43811,244,681,523D,BELLE,41,5,25,
43812,244,681,523D,BELLE,41,6,25,
43813,244,681,523D,BELLE,41,7,25,
43814,143,681,525,BELLE,34,2,3,
43815,143,681,525,BELLE,34,3,3,
43816,143,681,525,BELLE,34,4,3,
43817,143,681,525,BELLE,34,5,3,
43818,143,681,525,BELLE,41,2,3,
43819,143,681,525,BELLE,41,3,3,
43820,143,681,525,BELLE,41,4,3,
43821,143,681,525,BELLE,41,5,3,
43822,186,681,526A,BELLE,34,3,25,
43823,186,681,526A,BELLE,34,4,25,
43824,186,681,526A,BELLE,34,5,25,
43825,186,681,526A,BELLE,34,6,25,
43826,186,681,526A,BELLE,41,3,25,
43827,186,681,526A,BELLE,41,4,25,
43828,186,681,526A,BELLE,41,5,25,
43829,186,681,526A,BELLE,41,6,25,
43830,185,681,526B,BELLE,34,3,25,
43831,185,681,526B,BELLE,34,4,25,
43832,185,681,526B,BELLE,34,5,25,
43833,185,681,526B,BELLE,34,6,25,
43834,185,681,526B,BELLE,34,7,25,
43835,185,681,526B,BELLE,41,3,25,
43836,185,681,526B,BELLE,41,4,25,
43837,185,681,526B,BELLE,41,5,25,
43838,185,681,526B,BELLE,41,6,25,
43839,185,681,526B,BELLE,41,7,25,
43840,236,681,526C,BELLE,34,4,25,
43841,236,681,526C,BELLE,34,5,25,
43842,236,681,526C,BELLE,34,6,25,
43843,236,681,526C,BELLE,34,7,25,
43844,236,681,526C,BELLE,41,4,25,
43845,236,681,526C,BELLE,41,5,25,
43846,236,681,526C,BELLE,41,6,25,
43847,236,681,526C,BELLE,41,7,25,
43848,147,681,536,BELLE,34,2,3,
43849,147,681,536,BELLE,34,3,3,
43850,147,681,536,BELLE,34,4,3,
43851,147,681,536,BELLE,34,5,3,
43852,147,681,536,BELLE,41,2,3,
43853,147,681,536,BELLE,41,3,3,
43854,147,681,536,BELLE,41,4,3,
43855,147,681,536,BELLE,41,5,3,
43856,68,681,542,BELLE,34,2,3,
43857,68,681,542,BELLE,34,3,3,
43858,68,681,542,BELLE,34,4,3,
43859,68,681,542,BELLE,34,5,3,
43860,68,681,542,BELLE,41,2,3,
43861,68,681,542,BELLE,41,3,3,
43862,68,681,542,BELLE,41,4,3,
43863,68,681,542,BELLE,41,5,3,
43864,72,681,548,BELLE,34,1,4,
43865,72,681,548,BELLE,34,2,4,
43866,72,681,548,BELLE,34,3,4,
43867,72,681,548,BELLE,41,1,4,
43868,72,681,548,BELLE,41,2,4,
43869,72,681,548,BELLE,41,3,4,
43870,73,681,549,BELLE,34,1,4,
43871,73,681,549,BELLE,34,2,4,
43872,73,681,549,BELLE,34,3,4,
43873,73,681,549,BELLE,34,4,4,
43874,20,966,124,FRIVO,66,1,4,
43875,20,966,124,FRIVO,66,2,4,
43876,20,966,124,FRIVO,66,3,4,
43877,20,966,124,FRIVO,66,4,4,
43878,97,966,140,FRIVO,66,1,10,
43879,97,966,140,FRIVO,66,2,10,
43880,97,966,140,FRIVO,66,3,10,
43881,97,966,140,FRIVO,66,4,10,
43882,174,1684,226,BISC2,10,3,3,
43883,174,1685,226,BISC2,10,4,3,
43884,174,1686,226,BISC2,10,5,3,
43885,174,1687,226,BISC2,10,6,3,
43886,174,1688,226,BISC2,36,3,3,
43887,174,1689,226,BISC2,36,4,3,
43888,174,1690,226,BISC2,36,5,3,
43889,174,1691,226,BISC2,36,6,3,
43890,174,1692,226,BISC2,39,3,3,
43891,174,1693,226,BISC2,39,4,3,
43892,174,1694,226,BISC2,39,5,3,
43893,174,1695,226,BISC2,39,6,3,
43894,30,1696,245,BISC2,10,2,3,
43895,30,1697,245,BISC2,10,3,3,
43896,30,1698,245,BISC2,10,4,3,
43897,30,1699,245,BISC2,10,5,3,
43898,30,1700,245,BISC2,10,6,3,
43899,30,1701,245,BISC2,36,2,3,
43900,30,1702,245,BISC2,36,3,3,
43901,30,1703,245,BISC2,36,4,3,
43902,30,1704,245,BISC2,36,5,3,
43903,30,1705,245,BISC2,36,6,3,
43904,30,1706,245,BISC2,39,2,3,
43905,30,1707,245,BISC2,39,3,3,
43906,30,1708,245,BISC2,39,4,3,
43907,30,1709,245,BISC2,39,5,3,
43908,30,1710,245,BISC2,39,6,3,
43909,31,1711,247,BISC2,10,2,3,
43910,31,1712,247,BISC2,10,3,3,
43911,31,1713,247,BISC2,10,4,3,
43912,31,1714,247,BISC2,10,5,3,
43913,31,1715,247,BISC2,10,6,3,
43914,31,1716,247,BISC2,36,2,3,
43915,31,1717,247,BISC2,36,3,3,
43916,31,1718,247,BISC2,36,4,3,
43917,31,1719,247,BISC2,36,5,3,
43918,31,1720,247,BISC2,36,6,3,
43919,31,1721,247,BISC2,39,2,3,
43920,31,1722,247,BISC2,39,3,3,
43921,31,1723,247,BISC2,39,4,3,
43922,31,1724,247,BISC2,39,5,3,
43923,31,1725,247,BISC2,39,6,3,
43924,29,1726,244,BRUME,20,2,3,
43925,29,1727,244,BRUME,20,3,3,
43926,29,1728,244,BRUME,20,4,3,
43927,29,1729,244,BRUME,20,5,3,
43928,29,1730,244,BRUME,20,6,3,
43929,29,1731,244,BRUME,20,7,3,
43930,29,1732,244,BRUME,72,2,3,
43931,29,1733,244,BRUME,72,3,3,
43932,29,1734,244,BRUME,72,4,3,
43933,29,1735,244,BRUME,72,5,3,
43934,29,1736,244,BRUME,72,6,3,
43935,29,1737,244,BRUME,72,7,3,
43936,29,1738,244,BRUME,93,2,3,
43937,29,1739,244,BRUME,93,3,3,
43938,29,1740,244,BRUME,93,4,3,
43939,29,1741,244,BRUME,93,5,3,
43940,29,1742,244,BRUME,93,6,3,
43941,29,1743,244,BRUME,93,7,3,
43942,29,1744,244,BRUME,6101,2,3,
43943,29,1745,244,BRUME,6101,3,3,
43944,29,1746,244,BRUME,6101,4,3,
43945,29,1747,244,BRUME,6101,5,3,
43946,29,1748,244,BRUME,6101,6,3,
43947,29,1749,244,BRUME,6101,7,3,
43948,35,1750,252,BRUME,20,2,3,
43949,35,1751,252,BRUME,20,3,3,
43950,35,1752,252,BRUME,20,4,3,
43951,35,1753,252,BRUME,20,5,3,
43952,35,1754,252,BRUME,20,6,3,
43953,35,1755,252,BRUME,72,2,3,
43954,35,1756,252,BRUME,72,3,3,
43955,35,1757,252,BRUME,72,4,3,
43956,35,1758,252,BRUME,72,5,3,
43957,35,1759,252,BRUME,72,6,3,
43958,35,1760,252,BRUME,93,2,3,
43959,35,1761,252,BRUME,93,3,3,
43960,35,1762,252,BRUME,93,4,3,
43961,35,1763,252,BRUME,93,5,3,
43962,35,1764,252,BRUME,93,6,3,
43963,35,1765,252,BRUME,6101,2,3,
43964,35,1766,252,BRUME,6101,3,3,
43965,35,1767,252,BRUME,6101,4,3,
43966,35,1768,252,BRUME,6101,5,3,
43967,35,1769,252,BRUME,6101,6,3,
43968,126,1770,260,BRUME,20,2,3,
43969,126,1771,260,BRUME,20,3,3,
43970,126,1772,260,BRUME,20,4,3,
43971,126,1773,260,BRUME,20,5,3,
43972,126,1774,260,BRUME,20,6,3,
43973,126,1775,260,BRUME,20,7,3,
43974,126,1776,260,BRUME,72,2,3,
43975,126,1777,260,BRUME,72,3,3,
43976,126,1778,260,BRUME,72,4,3,
43977,126,1779,260,BRUME,72,5,3,
43978,126,1780,260,BRUME,72,6,3,
43979,126,1781,260,BRUME,72,7,3,
43980,126,1782,260,BRUME,93,2,3,
43981,126,1783,260,BRUME,93,3,3,
43982,126,1784,260,BRUME,93,4,3,
43983,126,1785,260,BRUME,93,5,3,
43984,126,1786,260,BRUME,93,6,3,
43985,126,1787,260,BRUME,93,7,3,
43986,126,1788,260,BRUME,6101,2,3,
43987,126,1789,260,BRUME,6101,3,3,
43988,126,1790,260,BRUME,6101,4,3,
43989,126,1791,260,BRUME,6101,5,3,
43990,126,1792,260,BRUME,6101,6,3,
43991,126,1793,260,BRUME,6101,7,3,
43992,43,1794,276,BRUME,20,1,4,
43993,43,1795,276,BRUME,20,2,4,
43994,43,1796,276,BRUME,20,3,4,
43995,43,1797,276,BRUME,20,4,4,
43996,43,1798,276,BRUME,72,1,4,
43997,43,1799,276,BRUME,72,2,4,
43998,43,1800,276,BRUME,72,3,4,
43999,43,1801,276,BRUME,72,4,4,
44000,43,1802,276,BRUME,93,1,4,
44001,43,1803,276,BRUME,93,2,4,
44002,43,1804,276,BRUME,93,3,4,
44003,43,1805,276,BRUME,93,4,4,
44004,43,1806,276,BRUME,6101,1,4,
44005,43,1807,276,BRUME,6101,2,4,
44006,43,1808,276,BRUME,6101,3,4,
44007,43,1809,276,BRUME,6101,4,4,
44008,87,1810,277,BRUME,20,1,4,
44009,87,1811,277,BRUME,20,2,4,
44010,87,1812,277,BRUME,20,3,4,
44011,87,1813,277,BRUME,20,4,4,
44012,87,1814,277,BRUME,72,1,4,
44013,87,1815,277,BRUME,72,2,4,
44014,87,1816,277,BRUME,72,3,4,
44015,87,1817,277,BRUME,72,4,4,
44016,87,1818,277,BRUME,93,1,4,
44017,87,1819,277,BRUME,93,2,4,
44018,87,1820,277,BRUME,93,3,4,
44019,87,1821,277,BRUME,93,4,4,
44020,87,1822,277,BRUME,6101,1,4,
44021,87,1823,277,BRUME,6101,2,4,
44022,87,1824,277,BRUME,6101,3,4,
44023,87,1825,277,BRUME,6101,4,4,
44024,49,1826,289,BRUME,20,1,5,
44025,49,1827,289,BRUME,72,1,5,
44026,49,1828,289,BRUME,93,1,5,
44027,49,1829,289,BRUME,6101,1,5,
44028,196,1830,101A,FETIC,70,4,25,
44029,196,1831,101A,FETIC,70,5,25,
44030,196,1832,101A,FETIC,70,6,25,
44031,196,1833,101A,FETIC,4117,4,25,
44032,196,1834,101A,FETIC,4117,5,25,
44033,196,1835,101A,FETIC,4117,6,25,
44034,196,1836,101A,FETIC,9006,4,25,
44035,196,1837,101A,FETIC,9006,5,25,
44036,196,1838,101A,FETIC,9006,6,25,
44037,227,1839,101B,FETIC,70,4,25,
44038,227,1840,101B,FETIC,70,5,25,
44039,227,1841,101B,FETIC,70,6,25,
44040,227,1842,101B,FETIC,70,7,25,
44041,227,1843,101B,FETIC,4117,4,25,
44042,227,1844,101B,FETIC,4117,5,25,
44043,227,1845,101B,FETIC,4117,6,25,
44044,227,1846,101B,FETIC,4117,7,25,
44045,227,1847,101B,FETIC,9006,4,25,
44046,227,1848,101B,FETIC,9006,5,25,
44047,227,1849,101B,FETIC,9006,6,25,
44048,227,1850,101B,FETIC,9006,7,25,
44049,228,1851,101C,FETIC,70,4,25,
44050,228,1852,101C,FETIC,70,5,25,
44051,228,1853,101C,FETIC,70,6,25,
44052,228,1854,101C,FETIC,70,7,25,
44053,228,1855,101C,FETIC,4117,4,25,
44054,228,1856,101C,FETIC,4117,5,25,
44055,228,1857,101C,FETIC,4117,6,25,
44056,228,1858,101C,FETIC,4117,7,25,
44057,228,1859,101C,FETIC,9006,4,25,
44058,228,1860,101C,FETIC,9006,5,25,
44059,228,1861,101C,FETIC,9006,6,25,
44060,228,1862,101C,FETIC,9006,7,25,
44061,229,1863,101D,FETIC,70,4,25,
44062,229,1864,101D,FETIC,70,5,25,
44063,229,1865,101D,FETIC,70,6,25,
44064,229,1866,101D,FETIC,70,7,25,
44065,229,1867,101D,FETIC,4117,4,25,
44066,229,1868,101D,FETIC,4117,5,25,
44067,229,1869,101D,FETIC,4117,6,25,
44068,229,1870,101D,FETIC,4117,7,25,
44069,229,1871,101D,FETIC,9006,4,25,
44070,229,1872,101D,FETIC,9006,5,25,
44071,229,1873,101D,FETIC,9006,6,25,
44072,229,1874,101D,FETIC,9006,7,25,
44073,180,1875,105A,FETIC,70,3,25,
44074,180,1876,105A,FETIC,70,4,25,
44075,180,1877,105A,FETIC,70,5,25,
44076,180,1878,105A,FETIC,70,6,25,
44077,180,1879,105A,FETIC,4117,3,25,
44078,180,1880,105A,FETIC,4117,4,25,
44079,180,1881,105A,FETIC,4117,5,25,
44080,180,1882,105A,FETIC,4117,6,25,
44081,180,1883,105A,FETIC,9006,3,25,
44082,180,1884,105A,FETIC,9006,4,25,
44083,180,1885,105A,FETIC,9006,5,25,
44084,180,1886,105A,FETIC,9006,6,25,
44085,179,1887,105B,FETIC,70,4,25,
44086,179,1888,105B,FETIC,70,5,25,
44087,179,1889,105B,FETIC,70,6,25,
44088,179,1890,105B,FETIC,4117,4,25,
44089,179,1891,105B,FETIC,4117,5,25,
44090,179,1892,105B,FETIC,4117,6,25,
44091,179,1893,105B,FETIC,9006,4,25,
44092,179,1894,105B,FETIC,9006,5,25,
44093,179,1895,105B,FETIC,9006,6,25,
44094,231,1896,105C,FETIC,70,4,25,
44095,231,1897,105C,FETIC,70,5,25,
44096,231,1898,105C,FETIC,70,6,25,
44097,231,1899,105C,FETIC,4117,4,25,
44098,231,1900,105C,FETIC,4117,5,25,
44099,231,1901,105C,FETIC,4117,6,25,
44100,231,1902,105C,FETIC,9006,4,25,
44101,231,1903,105C,FETIC,9006,5,25,
44102,231,1904,105C,FETIC,9006,6,25,
44103,175,1905,106A,FETIC,51,3,25,
44104,175,1906,106A,FETIC,51,4,25,
44105,175,1907,106A,FETIC,51,5,25,
44106,175,1908,106A,FETIC,51,6,25,
44107,175,1909,106A,FETIC,91,3,25,
44108,175,1910,106A,FETIC,91,4,25,
44109,175,1911,106A,FETIC,91,5,25,
44110,175,1912,106A,FETIC,91,6,25,
44111,175,1913,106A,FETIC,93,3,25,
44112,175,1914,106A,FETIC,93,4,25,
44113,175,1915,106A,FETIC,93,5,25,
44114,175,1916,106A,FETIC,93,6,25,
44115,176,1917,106B,FETIC,51,3,25,
44116,176,1918,106B,FETIC,51,4,25,
44117,176,1919,106B,FETIC,51,5,25,
44118,176,1920,106B,FETIC,51,6,25,
44119,176,1921,106B,FETIC,91,3,25,
44120,176,1922,106B,FETIC,91,4,25,
44121,176,1923,106B,FETIC,91,5,25,
44122,176,1924,106B,FETIC,91,6,25,
44123,176,1925,106B,FETIC,93,3,25,
44124,176,1926,106B,FETIC,93,4,25,
44125,176,1927,106B,FETIC,93,5,25,
44126,176,1928,106B,FETIC,93,6,25,
44127,222,1929,106C,FETIC,51,4,25,
44128,222,1930,106C,FETIC,51,5,25,
44129,222,1931,106C,FETIC,51,6,25,
44130,222,1932,106C,FETIC,91,4,25,
44131,222,1933,106C,FETIC,91,5,25,
44132,222,1934,106C,FETIC,91,6,25,
44133,222,1935,106C,FETIC,93,4,25,
44134,222,1936,106C,FETIC,93,5,25,
44135,222,1937,106C,FETIC,93,6,25,
44136,155,1938,119,FETIC,70,2,3,
44137,155,1939,119,FETIC,70,3,3,
44138,155,1940,119,FETIC,70,4,3,
44139,155,1941,119,FETIC,70,5,3,
44140,155,1942,119,FETIC,70,6,3,
44141,155,1943,119,FETIC,4117,2,3,
44142,155,1944,119,FETIC,4117,3,3,
44143,155,1945,119,FETIC,4117,4,3,
44144,155,1946,119,FETIC,4117,5,3,
44145,155,1947,119,FETIC,4117,6,3,
44146,155,1948,119,FETIC,9006,2,3,
44147,155,1949,119,FETIC,9006,3,3,
44148,155,1950,119,FETIC,9006,4,3,
44149,155,1951,119,FETIC,9006,5,3,
44150,155,1952,119,FETIC,9006,6,3,
44151,96,1953,121,FETIC,70,2,3,
44152,96,1954,121,FETIC,70,3,3,
44153,96,1955,121,FETIC,70,4,3,
44154,96,1956,121,FETIC,70,5,3,
44155,96,1957,121,FETIC,70,6,3,
44156,96,1958,121,FETIC,70,7,3,
44157,96,1959,121,FETIC,4117,2,3,
44158,96,1960,121,FETIC,4117,3,3,
44159,96,1961,121,FETIC,4117,4,3,
